future_tense,past_tense,present_tense
0.0,0.375,0.625
0.0,0.14285714285714285,0.8571428571428571
0.25,0.08333333333333333,0.6666666666666666
0.2,0.4,0.4
0.0,0.0,1.0
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0,0.0,1.0
0.0,0.0,0.0
0.14285714285714285,0.2857142857142857,0.5714285714285714
0.0,0.0,1.0
0.125,0.125,0.75
0.0,0.0,1.0
0.0,0.23076923076923078,0.7692307692307693
0.15384615384615385,0.07692307692307693,0.7692307692307693
0.0,0.3333333333333333,0.6666666666666666
0.0,0.125,0.875
0.1,0.3,0.6
0.25,0.0,0.75
0.0,0.14285714285714285,0.8571428571428571
0.0,0.5,0.5
0.13333333333333333,0.6,0.26666666666666666
0.2,0.0,0.8
0.0,0.46153846153846156,0.5384615384615384
0.25,0.0,0.75
0.0,1.0,0.0
0.0,0.125,0.875
0.03225806451612903,0.0967741935483871,0.8709677419354839
0.0,0.125,0.875
0.5,0.0,0.5
0.0,0.16666666666666666,0.8333333333333334
0.0,0.26666666666666666,0.7333333333333333
0.0,0.0,1.0
0.07142857142857142,0.21428571428571427,0.7142857142857143
0.0,0.0,1.0
0.041666666666666664,0.041666666666666664,0.9166666666666666
0.0,0.16666666666666666,0.8333333333333334
0.18181818181818182,0.45454545454545453,0.36363636363636365
0.0,0.25,0.75
0.125,0.0,0.875
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.5384615384615384,0.46153846153846156
0.1111111111111111,0.0,0.8888888888888888
0.0,0.2,0.8
0.0,0.2,0.8
0.1111111111111111,0.1111111111111111,0.7777777777777778
0.1935483870967742,0.06451612903225806,0.7419354838709677
0.25,0.375,0.375
0.125,0.3125,0.5625
0.1,0.1,0.8
0.0,0.0,1.0
0.0,0.0,1.0
0.07692307692307693,0.0,0.9230769230769231
0.0,0.4444444444444444,0.5555555555555556
0.0,0.0,1.0
0.0,0.2857142857142857,0.7142857142857143
0.0,0.0,1.0
0.2,0.0,0.8
0.2857142857142857,0.0,0.7142857142857143
0.0,0.0,1.0
0.0,0.0,0.0
0.1,0.2,0.7
0.0,0.0,1.0
0.0,0.0,1.0
0.18181818181818182,0.09090909090909091,0.7272727272727273
0.0,0.0,1.0
0.1,0.1,0.8
0.2222222222222222,0.0,0.7777777777777778
0.0,0.0,1.0
0.09090909090909091,0.2727272727272727,0.6363636363636364
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.25,0.75
0.0,0.0,1.0
0.0,0.0,1.0
0.07692307692307693,0.3076923076923077,0.6153846153846154
0.05555555555555555,0.1111111111111111,0.8333333333333334
0.14285714285714285,0.2857142857142857,0.5714285714285714
0.16666666666666666,0.08333333333333333,0.75
0.0,0.2,0.8
0.0,0.3076923076923077,0.6923076923076923
0.0,0.25,0.75
0.0,0.5,0.5
0.0,1.0,0.0
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.13636363636363635,0.22727272727272727,0.6363636363636364
0.0,0.1111111111111111,0.8888888888888888
0.0,0.0,1.0
0.0,1.0,0.0
0.0,0.0,1.0
0.058823529411764705,0.11764705882352941,0.8235294117647058
0.25,0.0,0.75
0.09090909090909091,0.09090909090909091,0.8181818181818182
0.0,0.3333333333333333,0.6666666666666666
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.2727272727272727,0.0,0.7272727272727273
0.0,0.3333333333333333,0.6666666666666666
0.08333333333333333,0.08333333333333333,0.8333333333333334
0.1,0.2,0.7
0.0,0.3,0.7
0.2857142857142857,0.0,0.7142857142857143
0.0,0.2,0.8
0.0,0.14285714285714285,0.8571428571428571
0.0,0.25,0.75
0.07142857142857142,0.21428571428571427,0.7142857142857143
0.0,0.0,1.0
0.0,0.0,1.0
0.2,0.4,0.4
0.0,0.0,1.0
0.06451612903225806,0.16129032258064516,0.7741935483870968
0.0,0.5,0.5
0.0,0.0,1.0
0.07142857142857142,0.07142857142857142,0.8571428571428571
0.21428571428571427,0.07142857142857142,0.7142857142857143
0.0,0.0,1.0
0.0625,0.0,0.9375
0.18181818181818182,0.0,0.8181818181818182
0.0,0.2222222222222222,0.7777777777777778
0.2857142857142857,0.2857142857142857,0.42857142857142855
0.2,0.0,0.8
0.14285714285714285,0.0,0.8571428571428571
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.14285714285714285,0.3333333333333333,0.5238095238095238
0.4,0.0,0.6
0.07142857142857142,0.0,0.9285714285714286
0.0,0.2857142857142857,0.7142857142857143
0.0,0.3333333333333333,0.6666666666666666
0.3333333333333333,0.0,0.6666666666666666
0.0,0.4444444444444444,0.5555555555555556
0.0,0.0,1.0
0.0,0.42857142857142855,0.5714285714285714
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.0,0.14285714285714285,0.8571428571428571
0.21428571428571427,0.07142857142857142,0.7142857142857143
0.0,0.0,1.0
0.14285714285714285,0.42857142857142855,0.42857142857142855
0.3333333333333333,0.0,0.6666666666666666
0.1,0.0,0.9
0.2727272727272727,0.2727272727272727,0.45454545454545453
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.0,0.2,0.8
0.0,0.4,0.6
0.1111111111111111,0.2222222222222222,0.6666666666666666
0.21428571428571427,0.14285714285714285,0.6428571428571429
0.2,0.1,0.7
0.0,0.09090909090909091,0.9090909090909091
0.2,0.0,0.8
0.0,0.0,1.0
0.25,0.0,0.75
0.0,0.14285714285714285,0.8571428571428571
0.3333333333333333,0.16666666666666666,0.5
0.0,0.0,1.0
0.0,0.09090909090909091,0.9090909090909091
0.0,0.18181818181818182,0.8181818181818182
0.0,0.5,0.5
0.09090909090909091,0.45454545454545453,0.45454545454545453
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.2,0.8
0.375,0.0,0.625
0.16666666666666666,0.3333333333333333,0.5
0.4,0.0,0.6
0.0,0.25,0.75
0.18181818181818182,0.13636363636363635,0.6818181818181818
0.2,0.2,0.6
0.0,0.0,1.0
0.0,0.25,0.75
0.2222222222222222,0.0,0.7777777777777778
0.125,0.041666666666666664,0.8333333333333334
0.0,0.0,1.0
0.0,0.2,0.8
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.0,0.16666666666666666,0.8333333333333334
0.0,0.0,1.0
0.0,0.2222222222222222,0.7777777777777778
0.0,0.2857142857142857,0.7142857142857143
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.23076923076923078,0.38461538461538464,0.38461538461538464
0.0,0.25,0.75
0.0,0.0,1.0
0.07142857142857142,0.07142857142857142,0.8571428571428571
0.0,0.6,0.4
0.125,0.0,0.875
0.0,0.25,0.75
0.0,0.0,1.0
0.0,0.09090909090909091,0.9090909090909091
0.23076923076923078,0.07692307692307693,0.6923076923076923
0.0,0.1111111111111111,0.8888888888888888
0.25,0.0,0.75
0.23076923076923078,0.07692307692307693,0.6923076923076923
0.0,0.14285714285714285,0.8571428571428571
0.21052631578947367,0.10526315789473684,0.6842105263157895
0.0,0.3076923076923077,0.6923076923076923
0.0,0.0,1.0
0.09090909090909091,0.09090909090909091,0.8181818181818182
0.0,0.5,0.5
0.0,0.0,1.0
0.0625,0.125,0.8125
0.07142857142857142,0.14285714285714285,0.7857142857142857
0.0,0.0,1.0
0.1,0.05,0.85
0.2222222222222222,0.0,0.7777777777777778
0.08333333333333333,0.0,0.9166666666666666
0.1111111111111111,0.0,0.8888888888888888
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.0,0.0,1.0
0.0,0.0,1.0
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.0,0.1111111111111111,0.8888888888888888
0.0,0.1,0.9
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.0,0.4,0.6
0.0,0.0,1.0
0.125,0.125,0.75
0.25,0.0,0.75
0.25,0.0,0.75
0.17647058823529413,0.11764705882352941,0.7058823529411765
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.14814814814814814,0.14814814814814814,0.7037037037037037
0.0,0.16666666666666666,0.8333333333333334
0.058823529411764705,0.11764705882352941,0.8235294117647058
0.18181818181818182,0.09090909090909091,0.7272727272727273
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.0,0.0,0.0
0.0,0.21428571428571427,0.7857142857142857
0.0,0.0,1.0
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0,0.3,0.7
0.075,0.15,0.775
0.0,0.0,1.0
0.0,0.3333333333333333,0.6666666666666666
0.1111111111111111,0.1111111111111111,0.7777777777777778
0.0,0.0,1.0
0.0,0.07142857142857142,0.9285714285714286
0.09523809523809523,0.14285714285714285,0.7619047619047619
0.05555555555555555,0.3055555555555556,0.6388888888888888
0.0,0.375,0.625
0.14285714285714285,0.2857142857142857,0.5714285714285714
0.0,0.2,0.8
0.07692307692307693,0.46153846153846156,0.46153846153846156
0.0,0.14285714285714285,0.8571428571428571
0.1,0.3,0.6
0.0,0.0,1.0
0.0,0.0,1.0
0.25,0.25,0.5
0.0,0.0,0.0
0.1111111111111111,0.0,0.8888888888888888
0.16666666666666666,0.3333333333333333,0.5
0.0,0.16666666666666666,0.8333333333333334
0.0,0.09090909090909091,0.9090909090909091
0.14285714285714285,0.0,0.8571428571428571
0.0,0.0,1.0
0.2857142857142857,0.0,0.7142857142857143
0.14285714285714285,0.0,0.8571428571428571
0.0,0.0,1.0
0.0,0.0,1.0
0.2222222222222222,0.1111111111111111,0.6666666666666666
0.0,0.125,0.875
0.0,0.4,0.6
0.0,0.3333333333333333,0.6666666666666666
0.0,0.3333333333333333,0.6666666666666666
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.1,0.5,0.4
0.0,0.0,1.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.25,0.75
0.0,0.0,1.0
0.1111111111111111,0.0,0.8888888888888888
0.0,0.0,0.0
0.0,0.2857142857142857,0.7142857142857143
0.08,0.2,0.72
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.2,0.4,0.4
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.25,0.75
0.2,0.1,0.7
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.08333333333333333,0.9166666666666666
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0625,0.0,0.9375
0.0,0.0,0.0
0.0,0.0,0.0
0.058823529411764705,0.17647058823529413,0.7647058823529411
0.0,0.09090909090909091,0.9090909090909091
0.0,0.0,0.0
0.16666666666666666,0.3333333333333333,0.5
0.047619047619047616,0.47619047619047616,0.47619047619047616
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,0.0
0.03571428571428571,0.21428571428571427,0.75
0.07142857142857142,0.42857142857142855,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.14285714285714285,0.0,0.8571428571428571
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.5
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.16666666666666666,0.8333333333333334
0.0,0.4,0.6
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.5,0.0,0.5
0.0,0.0,0.0
0.25,0.25,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.1,0.1,0.8
0.0,0.0,1.0
0.2222222222222222,0.0,0.7777777777777778
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.3333333333333333,0.0,0.6666666666666666
0.25,0.25,0.5
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.5,0.5
0.2857142857142857,0.0,0.7142857142857143
0.25,0.25,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,1.0
0.3333333333333333,0.0,0.6666666666666666
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,0.0,0.5
0.0,0.0,1.0
0.0,0.6666666666666666,0.3333333333333333
0.25,0.125,0.625
0.3333333333333333,0.0,0.6666666666666666
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3333333333333333,0.0,0.6666666666666666
0.0,0.16666666666666666,0.8333333333333334
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,0.0,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.2,0.0,0.8
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.16666666666666666,0.16666666666666666,0.6666666666666666
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.6666666666666666,0.3333333333333333
0.0,0.0,1.0
0.0,0.0,1.0
0.125,0.125,0.75
0.0,0.0,0.0
0.0,0.2,0.8
0.125,0.25,0.625
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.09090909090909091,0.9090909090909091
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.5,0.0,0.5
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.2,0.8
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.4,0.6
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.6666666666666666,0.3333333333333333
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.3333333333333333,0.0,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.25,0.125,0.625
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.14285714285714285,0.0,0.8571428571428571
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.14285714285714285,0.14285714285714285,0.7142857142857143
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.5,0.0,0.5
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.1875,0.0625,0.75
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.07142857142857142,0.9285714285714286
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,0.0
0.0,0.0,0.0
0.3333333333333333,0.0,0.6666666666666666
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.35714285714285715,0.6428571428571429
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.25,0.25,0.5
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.25,0.0,0.75
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.5,0.5
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.16666666666666666,0.8333333333333334
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.1875,0.1875,0.625
0.0,0.0,1.0
0.3333333333333333,0.0,0.6666666666666666
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.09090909090909091,0.2727272727272727,0.6363636363636364
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.125,0.875
0.0,0.0,1.0
0.0,0.0,1.0
0.03333333333333333,0.13333333333333333,0.8333333333333334
0.0,0.0,1.0
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666
0.07142857142857142,0.07142857142857142,0.8571428571428571
0.09523809523809523,0.5714285714285714,0.3333333333333333
0.0,0.0,1.0
0.16666666666666666,0.0,0.8333333333333334
0.0,0.5714285714285714,0.42857142857142855
0.0,0.375,0.625
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.2857142857142857,0.7142857142857143
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.18181818181818182,0.8181818181818182
0.0,0.3333333333333333,0.6666666666666666
0.0,0.0,1.0
0.0,0.16666666666666666,0.8333333333333334
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.1,0.0,0.9
0.1875,0.125,0.6875
0.0,0.5,0.5
0.0,0.0,0.0
0.2,0.0,0.8
0.25,0.0,0.75
0.0,0.0,1.0
0.5,0.0,0.5
0.07142857142857142,0.5,0.42857142857142855
0.3333333333333333,0.0,0.6666666666666666
0.0,0.18181818181818182,0.8181818181818182
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.125,0.0,0.875
0.0,0.0,1.0
0.0,0.3333333333333333,0.6666666666666666
0.13333333333333333,0.2,0.6666666666666666
0.0,0.08333333333333333,0.9166666666666666
0.0,0.0,1.0
0.07142857142857142,0.5,0.42857142857142855
0.0,0.2,0.8
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.14285714285714285,0.8571428571428571
0.3333333333333333,0.0,0.6666666666666666
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,0.0,0.5
0.0,0.25,0.75
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.5,0.5
0.0,0.0,1.0
0.0,0.4,0.6
0.0,0.14285714285714285,0.8571428571428571
0.0,0.14285714285714285,0.8571428571428571
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.5,0.5
0.25,0.0,0.75
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.11538461538461539,0.11538461538461539,0.7692307692307693
0.0,0.0,1.0
0.1111111111111111,0.1111111111111111,0.7777777777777778
0.0,0.0,0.0
0.0,0.0,1.0
0.25,0.0,0.75
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.3,0.7
0.0,0.2,0.8
0.1111111111111111,0.1111111111111111,0.7777777777777778
0.0,0.5,0.5
